,,record_id,file_id,bitlink,custom_bitlink,date_created,title,long_url,clicks_for_all_time,clicks_for_date_range,status,date_range_start,date_range_end,created_start,created_end,start_end
https://penncobaltplus.com/3Ak2u4Z,108,rid0108,fid0008,https://penncobaltplus.com/3Ak2u4Z,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/0091d67e-8fd9-42fd-97e9-0a8c27d9d9b0?utm_source=cobalt&utm_medium=month+6&utm_campaign=july+2022,3,3,,2022-06-24,2022-08-22,-7 days,52 days,59 days
https://penncobaltplus.com/3Ak2u4Z,576,rid0576,fid0045,https://penncobaltplus.com/3Ak2u4Z,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/0091d67e-8fd9-42fd-97e9-0a8c27d9d9b0?utm_source=cobalt&utm_medium=month+6&utm_campaign=july+2022,3,3,,2022-07-01,2022-08-29,0 days,59 days,59 days
https://penncobaltplus.com/3Ak2u4Z,341,rid0341,fid0027,https://penncobaltplus.com/3Ak2u4Z,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/0091d67e-8fd9-42fd-97e9-0a8c27d9d9b0?utm_source=cobalt&utm_medium=month+6&utm_campaign=july+2022,3,2,,2022-07-09,2022-09-06,8 days,67 days,59 days
https://penncobaltplus.com/3Ak2u4Z,402,rid0402,fid0031,https://penncobaltplus.com/3Ak2u4Z,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/0091d67e-8fd9-42fd-97e9-0a8c27d9d9b0?utm_source=cobalt&utm_medium=month+6&utm_campaign=july+2022,3,2,,2022-07-15,2022-09-12,14 days,73 days,59 days
https://penncobaltplus.com/3Ak2u4Z,140,rid0140,fid0010,https://penncobaltplus.com/3Ak2u4Z,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/0091d67e-8fd9-42fd-97e9-0a8c27d9d9b0?utm_source=cobalt&utm_medium=month+6&utm_campaign=july+2022,3,1,,2022-07-24,2022-09-21,23 days,82 days,59 days
https://penncobaltplus.com/3AkYEbT,237,rid0237,fid0017,https://penncobaltplus.com/3AkYEbT,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/35c46958-be34-4ee4-b7d1-22d27e06f2c2?utm_source=cobalt&utm_medium=month6&utm_campaign=july+2022,1,1,,2022-06-26,2022-07-11,-5 days,10 days,15 days
https://penncobaltplus.com/3AkYEbT,366,rid0366,fid0029,https://penncobaltplus.com/3AkYEbT,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/35c46958-be34-4ee4-b7d1-22d27e06f2c2?utm_source=cobalt&utm_medium=month6&utm_campaign=july+2022,1,1,,2022-05-20,2022-07-18,-42 days,17 days,59 days
https://penncobaltplus.com/3AkYEbT,80,rid0080,fid0006,https://penncobaltplus.com/3AkYEbT,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/35c46958-be34-4ee4-b7d1-22d27e06f2c2?utm_source=cobalt&utm_medium=month6&utm_campaign=july+2022,3,3,,2022-05-27,2022-07-25,-35 days,24 days,59 days
https://penncobaltplus.com/3AkYEbT,378,rid0378,fid0030,https://penncobaltplus.com/3AkYEbT,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/35c46958-be34-4ee4-b7d1-22d27e06f2c2?utm_source=cobalt&utm_medium=month6&utm_campaign=july+2022,5,5,,2022-06-03,2022-08-01,-28 days,31 days,59 days
https://penncobaltplus.com/3AkYEbT,321,rid0321,fid0026,https://penncobaltplus.com/3AkYEbT,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/35c46958-be34-4ee4-b7d1-22d27e06f2c2?utm_source=cobalt&utm_medium=month6&utm_campaign=july+2022,5,5,,2022-06-11,2022-08-09,-20 days,39 days,59 days
https://penncobaltplus.com/3AkYEbT,248,rid0248,fid0018,https://penncobaltplus.com/3AkYEbT,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/35c46958-be34-4ee4-b7d1-22d27e06f2c2?utm_source=cobalt&utm_medium=month6&utm_campaign=july+2022,7,7,,2022-06-17,2022-08-15,-14 days,45 days,59 days
https://penncobaltplus.com/3AkYEbT,106,rid0106,fid0008,https://penncobaltplus.com/3AkYEbT,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/35c46958-be34-4ee4-b7d1-22d27e06f2c2?utm_source=cobalt&utm_medium=month6&utm_campaign=july+2022,7,7,,2022-06-24,2022-08-22,-7 days,52 days,59 days
https://penncobaltplus.com/3AkYEbT,574,rid0574,fid0045,https://penncobaltplus.com/3AkYEbT,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/35c46958-be34-4ee4-b7d1-22d27e06f2c2?utm_source=cobalt&utm_medium=month6&utm_campaign=july+2022,7,7,,2022-07-01,2022-08-29,0 days,59 days,59 days
https://penncobaltplus.com/3AkYEbT,337,rid0337,fid0027,https://penncobaltplus.com/3AkYEbT,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/35c46958-be34-4ee4-b7d1-22d27e06f2c2?utm_source=cobalt&utm_medium=month6&utm_campaign=july+2022,8,7,,2022-07-09,2022-09-06,8 days,67 days,59 days
https://penncobaltplus.com/3AkYEbT,395,rid0395,fid0031,https://penncobaltplus.com/3AkYEbT,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/35c46958-be34-4ee4-b7d1-22d27e06f2c2?utm_source=cobalt&utm_medium=month6&utm_campaign=july+2022,8,7,,2022-07-15,2022-09-12,14 days,73 days,59 days
https://penncobaltplus.com/3AkYEbT,132,rid0132,fid0010,https://penncobaltplus.com/3AkYEbT,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/35c46958-be34-4ee4-b7d1-22d27e06f2c2?utm_source=cobalt&utm_medium=month6&utm_campaign=july+2022,8,7,,2022-07-24,2022-09-21,23 days,82 days,59 days
https://penncobaltplus.com/3AkYEbT,558,rid0558,fid0044,https://penncobaltplus.com/3AkYEbT,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/35c46958-be34-4ee4-b7d1-22d27e06f2c2?utm_source=cobalt&utm_medium=month6&utm_campaign=july+2022,8,3,,2022-07-29,2022-09-26,28 days,87 days,59 days
https://penncobaltplus.com/3AkYEbT,531,rid0531,fid0042,https://penncobaltplus.com/3AkYEbT,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/35c46958-be34-4ee4-b7d1-22d27e06f2c2?utm_source=cobalt&utm_medium=month6&utm_campaign=july+2022,8,3,,2022-08-05,2022-10-03,35 days,94 days,59 days
https://penncobaltplus.com/3AkYEbT,49,rid0049,fid0004,https://penncobaltplus.com/3AkYEbT,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/35c46958-be34-4ee4-b7d1-22d27e06f2c2?utm_source=cobalt&utm_medium=month6&utm_campaign=july+2022,8,1,,2022-08-12,2022-10-10,42 days,101 days,59 days
https://penncobaltplus.com/3AkYEbT,610,rid0610,fid0047,https://penncobaltplus.com/3AkYEbT,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/35c46958-be34-4ee4-b7d1-22d27e06f2c2?utm_source=cobalt&utm_medium=month6&utm_campaign=july+2022,8,1,,2022-08-19,2022-10-17,49 days,108 days,59 days
https://penncobaltplus.com/3AkYEbT,649,rid0649,fid0050,https://penncobaltplus.com/3AkYEbT,,2022-07-01,Cobalt,https://www.penncobalt.com/on-your-time/35c46958-be34-4ee4-b7d1-22d27e06f2c2?utm_source=cobalt&utm_medium=month6&utm_campaign=july+2022,8,1,,2022-08-28,2022-10-26,58 days,117 days,59 days
https://penncobaltplus.com/3B0hEwg,401,rid0401,fid0031,https://penncobaltplus.com/3B0hEwg,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/e34e65a6-7bb0-44c8-a9e6-5e61ed04a1a9?utm_source=cobalt&utm_medium=month6&utm_campaign=aug+31,2,2,,2022-07-15,2022-09-12,-47 days,12 days,59 days
https://penncobaltplus.com/3B0hEwg,137,rid0137,fid0010,https://penncobaltplus.com/3B0hEwg,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/e34e65a6-7bb0-44c8-a9e6-5e61ed04a1a9?utm_source=cobalt&utm_medium=month6&utm_campaign=aug+31,5,5,,2022-07-24,2022-09-21,-38 days,21 days,59 days
https://penncobaltplus.com/3B0hEwg,555,rid0555,fid0044,https://penncobaltplus.com/3B0hEwg,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/e34e65a6-7bb0-44c8-a9e6-5e61ed04a1a9?utm_source=cobalt&utm_medium=month6&utm_campaign=aug+31,6,6,,2022-07-29,2022-09-26,-33 days,26 days,59 days
https://penncobaltplus.com/3B0hEwg,527,rid0527,fid0042,https://penncobaltplus.com/3B0hEwg,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/e34e65a6-7bb0-44c8-a9e6-5e61ed04a1a9?utm_source=cobalt&utm_medium=month6&utm_campaign=aug+31,7,7,,2022-08-05,2022-10-03,-26 days,33 days,59 days
https://penncobaltplus.com/3B0hEwg,42,rid0042,fid0004,https://penncobaltplus.com/3B0hEwg,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/e34e65a6-7bb0-44c8-a9e6-5e61ed04a1a9?utm_source=cobalt&utm_medium=month6&utm_campaign=aug+31,7,7,,2022-08-12,2022-10-10,-19 days,40 days,59 days
https://penncobaltplus.com/3B0hEwg,604,rid0604,fid0047,https://penncobaltplus.com/3B0hEwg,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/e34e65a6-7bb0-44c8-a9e6-5e61ed04a1a9?utm_source=cobalt&utm_medium=month6&utm_campaign=aug+31,7,7,,2022-08-19,2022-10-17,-12 days,47 days,59 days
https://penncobaltplus.com/3B0hEwg,642,rid0642,fid0050,https://penncobaltplus.com/3B0hEwg,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/e34e65a6-7bb0-44c8-a9e6-5e61ed04a1a9?utm_source=cobalt&utm_medium=month6&utm_campaign=aug+31,7,7,,2022-08-28,2022-10-26,-3 days,56 days,59 days
https://penncobaltplus.com/3B0hEwg,508,rid0508,fid0041,https://penncobaltplus.com/3B0hEwg,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/e34e65a6-7bb0-44c8-a9e6-5e61ed04a1a9?utm_source=cobalt&utm_medium=month6&utm_campaign=aug+31,7,7,,2022-09-02,2022-10-31,2 days,61 days,59 days
https://penncobaltplus.com/3B0hEwg,164,rid0164,fid0012,https://penncobaltplus.com/3B0hEwg,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/e34e65a6-7bb0-44c8-a9e6-5e61ed04a1a9?utm_source=cobalt&utm_medium=month6&utm_campaign=aug+31,7,7,,2022-09-09,2022-11-07,9 days,68 days,59 days
https://penncobaltplus.com/3B0hEwg,430,rid0430,fid0033,https://penncobaltplus.com/3B0hEwg,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/e34e65a6-7bb0-44c8-a9e6-5e61ed04a1a9?utm_source=cobalt&utm_medium=month6&utm_campaign=aug+31,7,5,,2022-09-16,2022-11-14,16 days,75 days,59 days
https://penncobaltplus.com/3B0hEwg,467,rid0467,fid0037,https://penncobaltplus.com/3B0hEwg,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/e34e65a6-7bb0-44c8-a9e6-5e61ed04a1a9?utm_source=cobalt&utm_medium=month6&utm_campaign=aug+31,7,2,,2022-09-23,2022-11-21,23 days,82 days,59 days
https://penncobaltplus.com/3B0hEwg,346,rid0346,fid0028,https://penncobaltplus.com/3B0hEwg,,2022-08-31,Cobalt,https://www.penncobalt.com/on-your-time/e34e65a6-7bb0-44c8-a9e6-5e61ed04a1a9?utm_source=cobalt&utm_medium=month6&utm_campaign=aug+31,8,1,,2023-01-30,2023-02-06,152 days,159 days,7 days
https://penncobaltplus.com/3E3E0z1,537,rid0537,fid0042,https://penncobaltplus.com/3E3E0z1,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/e8fc416d-af4f-4871-8669-c133907cddae?utm_source=cobalt&utm_medium=month3&utm_campaign=oct+2022,1,1,,2022-08-05,2022-10-03,-56 days,3 days,59 days
https://penncobaltplus.com/3E3E0z1,52,rid0052,fid0004,https://penncobaltplus.com/3E3E0z1,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/e8fc416d-af4f-4871-8669-c133907cddae?utm_source=cobalt&utm_medium=month3&utm_campaign=oct+2022,1,1,,2022-08-12,2022-10-10,-49 days,10 days,59 days
https://penncobaltplus.com/3E3E0z1,613,rid0613,fid0047,https://penncobaltplus.com/3E3E0z1,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/e8fc416d-af4f-4871-8669-c133907cddae?utm_source=cobalt&utm_medium=month3&utm_campaign=oct+2022,1,1,,2022-08-19,2022-10-17,-42 days,17 days,59 days
https://penncobaltplus.com/3E3E0z1,651,rid0651,fid0050,https://penncobaltplus.com/3E3E0z1,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/e8fc416d-af4f-4871-8669-c133907cddae?utm_source=cobalt&utm_medium=month3&utm_campaign=oct+2022,1,1,,2022-08-28,2022-10-26,-33 days,26 days,59 days
https://penncobaltplus.com/3E3E0z1,515,rid0515,fid0041,https://penncobaltplus.com/3E3E0z1,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/e8fc416d-af4f-4871-8669-c133907cddae?utm_source=cobalt&utm_medium=month3&utm_campaign=oct+2022,1,1,,2022-09-02,2022-10-31,-28 days,31 days,59 days
https://penncobaltplus.com/3E3E0z1,174,rid0174,fid0012,https://penncobaltplus.com/3E3E0z1,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/e8fc416d-af4f-4871-8669-c133907cddae?utm_source=cobalt&utm_medium=month3&utm_campaign=oct+2022,1,1,,2022-09-09,2022-11-07,-21 days,38 days,59 days
https://penncobaltplus.com/3E3E0z1,436,rid0436,fid0033,https://penncobaltplus.com/3E3E0z1,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/e8fc416d-af4f-4871-8669-c133907cddae?utm_source=cobalt&utm_medium=month3&utm_campaign=oct+2022,1,1,,2022-09-16,2022-11-14,-14 days,45 days,59 days
https://penncobaltplus.com/3E3E0z1,470,rid0470,fid0037,https://penncobaltplus.com/3E3E0z1,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/e8fc416d-af4f-4871-8669-c133907cddae?utm_source=cobalt&utm_medium=month3&utm_campaign=oct+2022,1,1,,2022-09-23,2022-11-21,-7 days,52 days,59 days
https://penncobaltplus.com/3E3E0z1,282,rid0282,fid0020,https://penncobaltplus.com/3E3E0z1,,2022-09-30,Cobalt,https://www.penncobalt.com/on-your-time/e8fc416d-af4f-4871-8669-c133907cddae?utm_source=cobalt&utm_medium=month3&utm_campaign=oct+2022,1,1,,2022-09-30,2022-11-28,0 days,59 days,59 days
https://penncobaltplus.com/3G9GOYK,300,rid0300,fid0022,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,2,,2021-12-31,2022-02-28,-28 days,31 days,59 days
https://penncobaltplus.com/3G9GOYK,266,rid0266,fid0019,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,2,,2022-01-07,2022-03-07,-21 days,38 days,59 days
https://penncobaltplus.com/3G9GOYK,218,rid0218,fid0016,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,2,,2022-01-14,2022-03-14,-14 days,45 days,59 days
https://penncobaltplus.com/3G9GOYK,494,rid0494,fid0040,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,2,,2022-01-21,2022-03-21,-7 days,52 days,59 days
https://penncobaltplus.com/3G9GOYK,483,rid0483,fid0039,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,2,2,,2022-01-21,2022-03-21,-7 days,52 days,59 days
https://penncobaltplus.com/3G9GOYK,90,rid0090,fid0007,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,4,4,,2022-01-28,2022-03-28,0 days,59 days,59 days
https://penncobaltplus.com/3G9GOYK,619,rid0619,fid0048,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,4,4,,2022-02-04,2022-04-04,7 days,66 days,59 days
https://penncobaltplus.com/3G9GOYK,286,rid0286,fid0021,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,15,11,,2022-04-03,2022-04-11,65 days,73 days,8 days
https://penncobaltplus.com/3G9GOYK,179,rid0179,fid0013,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,30,28,,2022-02-22,2022-04-22,25 days,84 days,59 days
https://penncobaltplus.com/3G9GOYK,626,rid0626,fid0049,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,43,41,,2022-02-25,2022-04-25,28 days,87 days,59 days
https://penncobaltplus.com/3G9GOYK,26,rid0026,fid0003,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,54,52,,2022-03-04,2022-05-02,35 days,94 days,59 days
https://penncobaltplus.com/3G9GOYK,6,rid0006,fid0001,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,55,53,,2022-03-11,2022-05-09,42 days,101 days,59 days
https://penncobaltplus.com/3G9GOYK,146,rid0146,fid0011,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,56,54,,2022-03-18,2022-05-16,49 days,108 days,59 days
https://penncobaltplus.com/3G9GOYK,192,rid0192,fid0014,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,62,7,,2022-05-08,2022-05-23,100 days,115 days,15 days
https://penncobaltplus.com/3G9GOYK,409,rid0409,fid0032,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,83,79,,2022-04-05,2022-06-03,67 days,126 days,59 days
https://penncobaltplus.com/3G9GOYK,60,rid0060,fid0005,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,88,34,,2022-05-03,2022-06-09,95 days,132 days,37 days
https://penncobaltplus.com/3G9GOYK,199,rid0199,fid0015,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,122,82,,2022-04-24,2022-06-22,86 days,145 days,59 days
https://penncobaltplus.com/3G9GOYK,583,rid0583,fid0046,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,133,82,,2022-04-30,2022-06-28,92 days,151 days,59 days
https://penncobaltplus.com/3G9GOYK,223,rid0223,fid0017,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,145,18,,2022-06-26,2022-07-11,149 days,164 days,15 days
https://penncobaltplus.com/3G9GOYK,349,rid0349,fid0029,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,147,90,,2022-05-20,2022-07-18,112 days,171 days,59 days
https://penncobaltplus.com/3G9GOYK,68,rid0068,fid0006,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,148,85,,2022-05-27,2022-07-25,119 days,178 days,59 days
https://penncobaltplus.com/3G9GOYK,369,rid0369,fid0030,https://penncobaltplus.com/3G9GOYK,https://penncobaltplus.com/on-your-time,2022-01-28,Cobalt,https://www.penncobalt.com/on-your-time/6ceb326f-37be-4958-901c-63ce4ea38d94?utm_source=cobalt&utm_medium=monthly&utm_campaign=jan+2022,148,65,,2022-06-03,2022-08-01,126 days,185 days,59 days
